Entity,Code,Year,"Hospital beds (per 1,000 people)"
Kyrgyzstan,KGZ,2000,6.85
Kyrgyzstan,KGZ,2001,5.98
Kyrgyzstan,KGZ,2002,5.36
Kyrgyzstan,KGZ,2003,5.15
Kyrgyzstan,KGZ,2004,5
Kyrgyzstan,KGZ,2005,4.99
Kyrgyzstan,KGZ,2006,4.97
Kyrgyzstan,KGZ,2007,5.28
Kyrgyzstan,KGZ,2008,5.28
Kyrgyzstan,KGZ,2009,5.15
Kyrgyzstan,KGZ,2010,5.05
Kyrgyzstan,KGZ,2011,4.94
Kyrgyzstan,KGZ,2012,4.87
Kyrgyzstan,KGZ,2013,4.76
Kyrgyzstan,KGZ,2014,4.67
Kyrgyzstan,KGZ,2015,4.48
Kyrgyzstan,KGZ,2016,4.45
Kyrgyzstan,KGZ,2017,4.33
Kyrgyzstan,KGZ,2018,4.2
Kyrgyzstan,KGZ,2019,4.09
Kyrgyzstan,KGZ,2020,4.04
Kyrgyzstan,KGZ,2021,4.05
Kyrgyzstan,KGZ,2022,3.9
Kyrgyzstan,KGZ,2023,3.73
Laos,LAO,1960,0.47220945
Laos,LAO,1970,0.9274
Laos,LAO,1990,2.5698
Laos,LAO,2000,1.16
Laos,LAO,2001,1.15
Laos,LAO,2002,1.13
Laos,LAO,2003,1.1
Laos,LAO,2004,1.15
Laos,LAO,2005,1.15
Laos,LAO,2006,1.11
Laos,LAO,2007,1.15
Laos,LAO,2008,1.16
Laos,LAO,2009,1.03
Laos,LAO,2010,1.06
Laos,LAO,2011,1.32
Laos,LAO,2012,1.53
Laos,LAO,2013,1.1
Laos,LAO,2014,1.08
Laos,LAO,2015,1.15
Laos,LAO,2016,1.21
Laos,LAO,2017,1.58
Laos,LAO,2018,1.46
Laos,LAO,2019,1.68
Laos,LAO,2020,1.27
Laos,LAO,2021,1.31
Laos,LAO,2022,1.29
Laos,LAO,2023,1.71
Latin America and Caribbean (WB),WB_LAC,1960,3.4313462
Latin America and Caribbean (WB),WB_LAC,1970,3.4719849
Latin America and Caribbean (WB),WB_LAC,1990,2.4935582
Latin America and Caribbean (WB),WB_LAC,1993,2.5676944
Latin America and Caribbean (WB),WB_LAC,1996,2.2683048
Latin America and Caribbean (WB),WB_LAC,2005,1.9691426
Latin America and Caribbean (WB),WB_LAC,2006,1.9335034
Latin America and Caribbean (WB),WB_LAC,2007,1.9341943
Latin America and Caribbean (WB),WB_LAC,2008,1.9795152
Latin America and Caribbean (WB),WB_LAC,2009,1.9544632
Latin America and Caribbean (WB),WB_LAC,2010,1.9064318
Latin America and Caribbean (WB),WB_LAC,2011,1.9691793
Latin America and Caribbean (WB),WB_LAC,2012,2.0251536
Latin America and Caribbean (WB),WB_LAC,2013,2.0510924
Latin America and Caribbean (WB),WB_LAC,2014,1.9764489
Latin America and Caribbean (WB),WB_LAC,2015,1.9462131
Latin America and Caribbean (WB),WB_LAC,2016,1.9815984
Latin America and Caribbean (WB),WB_LAC,2017,1.9405222
Latin America and Caribbean (WB),WB_LAC,2018,1.8919867
Latin America and Caribbean (WB),WB_LAC,2019,1.8717084
Latin America and Caribbean (WB),WB_LAC,2020,1.9183906
Latin America and Caribbean (WB),WB_LAC,2021,2.00523
Latvia,LVA,1980,13.891
Latvia,LVA,1985,14.3086
Latvia,LVA,1986,14.1929
Latvia,LVA,1987,14.239
Latvia,LVA,1988,14.0949
Latvia,LVA,1989,14.0235
Latvia,LVA,1990,14.0754
Latvia,LVA,1991,13.6219
Latvia,LVA,1992,12.9406
Latvia,LVA,1993,12.2315
Latvia,LVA,1994,12.0552
Latvia,LVA,1995,11.19
Latvia,LVA,1996,10.44
Latvia,LVA,1997,9.8
Latvia,LVA,1998,9.41
Latvia,LVA,1999,9.03
Latvia,LVA,2000,8.77
Latvia,LVA,2001,8.27
Latvia,LVA,2002,7.86
Latvia,LVA,2003,7.95
Latvia,LVA,2004,7.91
Latvia,LVA,2005,7.9
Latvia,LVA,2006,7.84
Latvia,LVA,2007,7.83
Latvia,LVA,2008,7.76
Latvia,LVA,2009,6.74
Latvia,LVA,2010,5.68
Latvia,LVA,2011,5.88
Latvia,LVA,2012,5.88
Latvia,LVA,2013,5.8
Latvia,LVA,2014,5.66
Latvia,LVA,2015,5.69
Latvia,LVA,2016,5.72
Latvia,LVA,2017,5.57
Latvia,LVA,2018,5.49
Latvia,LVA,2019,5.42
Latvia,LVA,2020,5.28
Latvia,LVA,2021,5.16
Latvia,LVA,2022,5.02
Latvia,LVA,2023,4.95
Lebanon,LBN,1960,4.5813394
Lebanon,LBN,1970,4.0987
Lebanon,LBN,1990,1.6506
Lebanon,LBN,1992,3.0827
Lebanon,LBN,1997,2.7
Lebanon,LBN,2000,3.07
Lebanon,LBN,2001,3
Lebanon,LBN,2002,3
Lebanon,LBN,2003,3
Lebanon,LBN,2004,3
Lebanon,LBN,2005,3.6
Lebanon,LBN,2006,3.6
Lebanon,LBN,2007,3.43
Lebanon,LBN,2008,3.43
Lebanon,LBN,2009,3.45
Lebanon,LBN,2010,3.45
Lebanon,LBN,2011,3.45
Lebanon,LBN,2012,3.45
Lebanon,LBN,2013,2.86
Lebanon,LBN,2014,2.85
Lebanon,LBN,2015,3.37
Lebanon,LBN,2016,2.73
Lebanon,LBN,2017,2.73
Lebanon,LBN,2018,2.73
Lebanon,LBN,2019,2.73
Lebanon,LBN,2020,2.73
Lebanon,LBN,2021,2.73
Lesotho,LSO,1960,1.1037204
Lesotho,LSO,1970,1.7445
Lesotho,LSO,1975,1.6284
Lesotho,LSO,2006,1.3
Liberia,LBR,1960,1.3224254
Liberia,LBR,1970,1.5769
Liberia,LBR,1975,1.647
Liberia,LBR,2009,0.7
Liberia,LBR,2010,0.8
Liberia,LBR,2016,0.63
Liberia,LBR,2018,1.64
Liberia,LBR,2021,1.59
Libya,LBY,1960,2.7553744
Libya,LBY,1970,3.8137
Libya,LBY,1981,4.8255
Libya,LBY,1990,4.173
Libya,LBY,1997,4.3
Libya,LBY,2000,4.12
Libya,LBY,2001,3.85
Libya,LBY,2002,3.9
Libya,LBY,2003,3.9
Libya,LBY,2004,3.9
Libya,LBY,2005,3.4
Libya,LBY,2006,3.7
Libya,LBY,2007,3.7
Libya,LBY,2008,3.7
Libya,LBY,2009,3.7
Libya,LBY,2010,3.7
Libya,LBY,2011,3.7
Libya,LBY,2012,3.7
Libya,LBY,2013,3.7
Libya,LBY,2014,3.7
Libya,LBY,2015,3.7
Libya,LBY,2016,3.7
Libya,LBY,2017,3.2
Libya,LBY,2018,3.2
Libya,LBY,2019,3.2
Libya,LBY,2020,3.2
Libya,LBY,2021,3.2
Libya,LBY,2022,3.5
Lithuania,LTU,1980,12.0664
Lithuania,LTU,1985,12.776
Lithuania,LTU,1986,12.7692
Lithuania,LTU,1987,12.8029
Lithuania,LTU,1988,12.8054
Lithuania,LTU,1989,12.6358
Lithuania,LTU,1990,12.4872
Lithuania,LTU,1991,12.4654
Lithuania,LTU,1992,12.0454
Lithuania,LTU,1993,11.9106
Lithuania,LTU,1994,11.2838
Lithuania,LTU,1995,11.09
Lithuania,LTU,1996,10.88
Lithuania,LTU,1997,10.19
Lithuania,LTU,1998,10.03
Lithuania,LTU,1999,9.85
Lithuania,LTU,2000,8.83
Lithuania,LTU,2001,8.33
Lithuania,LTU,2002,8.1
Lithuania,LTU,2003,7.85
Lithuania,LTU,2004,7.57
Lithuania,LTU,2005,7.28
Lithuania,LTU,2006,7.16
Lithuania,LTU,2007,7.19
Lithuania,LTU,2008,7.18
Lithuania,LTU,2009,7.18
Lithuania,LTU,2010,7.16
Lithuania,LTU,2011,7.43
Lithuania,LTU,2012,7.44
Lithuania,LTU,2013,7.31
Lithuania,LTU,2014,7.26
Lithuania,LTU,2015,6.96
Lithuania,LTU,2016,6.69
Lithuania,LTU,2017,6.56
Lithuania,LTU,2018,6.43
Lithuania,LTU,2019,6.34
Lithuania,LTU,2020,6.01
Lithuania,LTU,2021,6.07
Lithuania,LTU,2022,5.71
Low-income countries,OWID_LIC,1960,1.6938725
Low-income countries,OWID_LIC,1970,1.4741113
Low-income countries,OWID_LIC,1990,1.0516673
Lower-middle-income countries,OWID_LMC,1960,0.74230844
Lower-middle-income countries,OWID_LMC,1970,0.83241075
Lower-middle-income countries,OWID_LMC,1975,0.8508273
Lower-middle-income countries,OWID_LMC,1980,1.1348017
Lower-middle-income countries,OWID_LMC,1981,1.0114796
Lower-middle-income countries,OWID_LMC,1985,1.0999639
Lower-middle-income countries,OWID_LMC,1991,1.0589901
Lower-middle-income countries,OWID_LMC,2000,1.9269303
Lower-middle-income countries,OWID_LMC,2001,1.8713579
Lower-middle-income countries,OWID_LMC,2002,1.8329477
Lower-middle-income countries,OWID_LMC,2003,1.7884206
Lower-middle-income countries,OWID_LMC,2004,1.6647334
Lower-middle-income countries,OWID_LMC,2005,1.7172633
Lower-middle-income countries,OWID_LMC,2006,1.7097061
Lower-middle-income countries,OWID_LMC,2007,1.6078814
Lower-middle-income countries,OWID_LMC,2008,1.5926319
Lower-middle-income countries,OWID_LMC,2009,1.5495349
Lower-middle-income countries,OWID_LMC,2010,1.5132875
Lower-middle-income countries,OWID_LMC,2011,1.511613
Lower-middle-income countries,OWID_LMC,2012,1.5239757
Lower-middle-income countries,OWID_LMC,2013,1.4843746
Lower-middle-income countries,OWID_LMC,2014,1.4875451
Lower-middle-income countries,OWID_LMC,2015,1.4931059
Lower-middle-income countries,OWID_LMC,2016,1.4916433
Lower-middle-income countries,OWID_LMC,2017,1.492311
Lower-middle-income countries,OWID_LMC,2018,1.4301964
Lower-middle-income countries,OWID_LMC,2019,1.403659
Lower-middle-income countries,OWID_LMC,2020,1.439133
Lower-middle-income countries,OWID_LMC,2021,1.5221866
Luxembourg,LUX,1986,8.1
Luxembourg,LUX,1987,8
Luxembourg,LUX,1988,7.9
Luxembourg,LUX,1989,7.8
Luxembourg,LUX,1990,7.6
Luxembourg,LUX,1991,7.5
Luxembourg,LUX,1992,7.3
Luxembourg,LUX,1993,7.4
Luxembourg,LUX,1994,7.2
Luxembourg,LUX,1995,7.1
Luxembourg,LUX,1996,7
Luxembourg,LUX,1997,6.9
Luxembourg,LUX,1998,6.8
Luxembourg,LUX,1999,6.3
Luxembourg,LUX,2004,6.39
Luxembourg,LUX,2005,5.78
Luxembourg,LUX,2006,5.65
Luxembourg,LUX,2007,5.67
Luxembourg,LUX,2008,5.56
Luxembourg,LUX,2009,5.46
Luxembourg,LUX,2010,5.36
Luxembourg,LUX,2011,5.28
Luxembourg,LUX,2012,5.15
Luxembourg,LUX,2013,5.17
Luxembourg,LUX,2014,5.05
Luxembourg,LUX,2015,4.96
Luxembourg,LUX,2016,4.81
Luxembourg,LUX,2017,4.66
Luxembourg,LUX,2018,4.51
Luxembourg,LUX,2019,4.26
Luxembourg,LUX,2020,4.19
Luxembourg,LUX,2021,4.14
Luxembourg,LUX,2022,3.99
Luxembourg,LUX,2023,3.95
Macao,MAC,1960,10.121387
Macao,MAC,1970,5.2953
Madagascar,MDG,1960,2.4061859
Madagascar,MDG,1970,2.7908
Madagascar,MDG,1975,2.4313
Madagascar,MDG,1990,0.936
Madagascar,MDG,2000,0.43
Madagascar,MDG,2001,0.32
Madagascar,MDG,2003,0.39
Madagascar,MDG,2005,0.38
Madagascar,MDG,2006,0.32
Madagascar,MDG,2007,0.32
Madagascar,MDG,2008,0.29
Madagascar,MDG,2010,0.33
Madagascar,MDG,2011,0.32
Madagascar,MDG,2013,0.32
Madagascar,MDG,2014,0.32
Malawi,MWI,1960,1.1187305
Malawi,MWI,1970,1.5385
Malawi,MWI,1989,0.8419
Malawi,MWI,1990,1.5507
Malawi,MWI,1998,1.34
Malawi,MWI,2007,1.1
Malawi,MWI,2011,1.3
Malaysia,MYS,1960,3.7281327
Malaysia,MYS,1970,3.4697
Malaysia,MYS,1975,3.3467
Malaysia,MYS,1981,2.2783
Malaysia,MYS,1985,2.5576
Malaysia,MYS,1987,2.4779
Malaysia,MYS,1989,2.3395
Malaysia,MYS,1990,2.1306
Malaysia,MYS,1991,2.0939
Malaysia,MYS,1992,2.0607
Malaysia,MYS,1993,2.0295
Malaysia,MYS,1994,2.0215
Malaysia,MYS,1995,2.03
Malaysia,MYS,1996,2.01
Malaysia,MYS,2000,2.05
Malaysia,MYS,2001,2.01
Malaysia,MYS,2002,1.96
Malaysia,MYS,2003,1.92
Malaysia,MYS,2004,1.89
Malaysia,MYS,2005,1.88
Malaysia,MYS,2006,1.9
Malaysia,MYS,2007,1.91
Malaysia,MYS,2008,1.93
Malaysia,MYS,2009,1.92
Malaysia,MYS,2010,1.91
Malaysia,MYS,2011,1.9
Malaysia,MYS,2012,1.9
Malaysia,MYS,2013,1.91
Malaysia,MYS,2014,1.85
Malaysia,MYS,2015,1.86
Malaysia,MYS,2016,1.88
Malaysia,MYS,2017,1.89
Malaysia,MYS,2018,1.9
Malaysia,MYS,2019,1.9
Malaysia,MYS,2020,1.93
Malaysia,MYS,2021,1.97
Malaysia,MYS,2022,1.94
Malaysia,MYS,2023,1.96
Maldives,MDV,1990,0.7628
Maldives,MDV,2000,1.67
Maldives,MDV,2001,1.86
Maldives,MDV,2002,1.91
Maldives,MDV,2003,2.17
Maldives,MDV,2004,2.52
Maldives,MDV,2005,2.56
Maldives,MDV,2006,4.35
Maldives,MDV,2007,4.21
Maldives,MDV,2008,2.34
Maldives,MDV,2009,3.91
Maldives,MDV,2015,4.95
